,level_0,index,link,headline,summary,date,compounds_head,compounds_summ,compounds_head_summ,Sentiment,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Doc_length,Modal_freq,Negative_freq,Positive_freq,Uncertainty_freq,Litigious_freq,Constraining_freq,Superfluous_freq,Interesting_freq,Negative_score,Positive_score
705,11031,11031,http://dealbook.nytimes.com/2011/03/21/t-mobile-sale-may-close-tough-chapter-for-deutsche-telekom/,T-Mobile Sale May Close Tough Chapter for Deutsche Telekom,"In agreeing to sell its T-Mobile USA unit to AT&T for $39 billion, Deutsche Telekom will finally shed a subsidiary that has caused the German telecommunications giant considerable difficulty.",2011-03-21 02:00:00,-0.128,0.0,-0.128,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0        WILL      1         0         0            0          0   
1  DIFFICULTY      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,-0.03333333333333333
706,11032,11032,http://dealbook.nytimes.com/2011/03/21/back-to-the-future-for-att/,Back to the Future for AT&T,8:42 p.m. | Updated,2011-03-21 03:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,11033,11033,http://dealbook.nytimes.com/2011/03/21/jpmorgan-the-lender-behind-the-t-mobile-deal/,"JPMorgan, the Lender Behind the T-Mobile Deal","Behind the scenes of AT&T's $39 billion bid for T-Mobile, a Wall Street giant left its mark on one of the biggest deals to emerge since the financial crisis.",2011-03-21 04:00:00,0.0,-0.6249,-0.6249,"     Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  CRISIS      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,-0.03333333333333333
708,11034,11034,http://dealbook.nytimes.com/2011/03/21/big-mergers-often-pose-antitrust-concerns/,AT&T Deal Joins a History of Antitrust Fights,6:38 p.m. | Updated,2011-03-21 05:00:00,-0.4019,0.0,-0.4019,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,11041,11041,http://dealbook.nytimes.com/2011/03/21/shares-of-sprint-down-on-att-deal-with-t-mobile/,Shares of Sprint Down on AT&T Deal with T-Mobile,"With AT&T moving to buy T-Mobile USA for $39 billion, investors are fretting about the fate of Sprint-Nextel.",2011-03-21 12:00:00,0.296,0.0,0.296,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,11042,11042,http://dealbook.nytimes.com/2011/03/21/atts-full-cost-for-getting-t-mobile/,AT&T's Full Cost for Getting T-Mobile,"""We have never seen a deal with more regulatory risk be attempted in the U.S.""",2011-03-21 13:00:00,0.0,-0.3353,-0.3353,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0       NEVER      1         0         0            0          0   
1  REGULATORY      0         0         0            0          1   
2        RISK      0         0         0            1          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  ",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
711,11043,11043,http://dealbook.nytimes.com/2011/03/21/goldman-conspicuous-by-its-absence/,"Goldman, Conspicuous by Its Absence",Bankers up and down Wall Street have reason to pop open the Champagne corks in the wake of AT&T's announcement of its $39 billion acquisition of T-Mobile from Deutsche Telekom. Six investment banks will reap millions of dollars in fees if the deal is completed.,2011-03-21 14:00:00,0.0,0.296,0.296,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,11047,11047,http://dealbook.nytimes.com/2011/03/21/how-the-iphone-led-to-the-sale-of-t-mobile-usa/,How the iPhone Led to the Sale of T-Mobile USA,"BERLIN - Deutsche Telekom's announcement over the weekend to sell its American wireless unit, T-Mobile USA, to AT&T for $39 billion ended a decade-long foray into the American market that was undermined, in part, by one big event: the advent of the iPhone.",2011-03-21 18:00:00,0.0,-0.3612,-0.3612,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  UNDERMINED      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,-0.022727272727272728
713,11051,11051,https://www.nytimes.com/2011/03/22/technology/22phone.html,"For Consumers, Little to Cheer in AT&T Deal","A merger with T-Mobile would leave just three major cellular carriers in the United States, which could lead to higher prices.",2011-03-22 01:00:00,0.4627,0.3818,0.683,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   
1  COULD      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,0.22727272727272727,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
714,11052,11052,http://dealbook.nytimes.com/2011/03/22/for-consumers-little-to-cheer-in-att-deal/,"For Consumers, Little to Cheer in AT&T Deal","A merger with T-Mobile would leave just three major cellular carriers in the United States, which could lead to higher prices. That is why the deal is likely to attract close scrutiny in Washington. Read More »",2011-03-22 01:00:00,0.4627,0.6249,0.7976,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0     WOULD      2         0         0            0          0             0   
1     COULD      3         0         0            1          0             0   
2    LIKELY      2         0         0            0          0             0   
3  SCRUTINY      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38,0.18421052631578946,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,-0.02631578947368421
715,11054,11054,http://mediadecoder.blogs.nytimes.com/2011/03/22/ad-spending-could-change-with-att-deal/,Ad Spending Could Change With AT&T Deal,The advertising implications for the acquisition of T-Mobile by AT&T will take some time to unfold.,2011-03-22 03:00:00,0.0,0.0,0.0,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,11055,11055,https://www.nytimes.com/2011/03/22/technology/22regulate.html,Sharp Scrutiny for Merger of AT&T and T-Mobile,The two primary agencies that will oversee the merger view it with different goals in mind.,2011-03-22 04:00:00,0.0,0.0,0.0,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,11059,11059,http://dealbook.nytimes.com/2011/03/22/as-att-strikes-big-deal-verizon-looks-set-to-stay-put/,"For Verizon, Little Cause to Be Worried by AT&T Deal",7:39 p.m. | Updated,2011-03-22 08:00:00,-0.296,0.0,-0.296,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,11077,11077,http://dealbook.nytimes.com/2011/03/25/att-deal-shows-how-different-a-private-sale-can-be/,AT&T Deal Shows How Different a Private Sale Can Be,"AT&T's 78-page agreement to acquire T-Mobile USA from Deutsche Telekom shows how creative deal makers can become when the agreement is a sale of a private company, rather than the purchase of a public company. Here are the highlights from the filing:",2011-03-25 02:00:00,0.0,0.8519,0.8519,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  CREATIVE      0         0         1            0          0             0   
1       CAN      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44,0.045454545454545456,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,-0.022727272727272728,0.022727272727272728
719,11086,11086,https://www.nytimes.com/2011/03/27/business/27phone.html,AT&T Lobbyist Faces Beltway Test in T-Mobile Deal,"A merger would put AT&T into the No. 1 position among wireless providers, and its veteran lobbyist is on the case.",2011-03-27 04:00:00,0.0,-0.296,-0.296,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,11094,11094,http://dealbook.nytimes.com/2011/03/28/att-lobbyist-faces-beltway-test-in-t-mobile-deal/,AT&T Lobbyist Faces Beltway Test in T-Mobile Deal,"A merger would put AT&T into the No. 1 position among wireless providers, and its veteran lobbyist is on the case. Read More »",2011-03-28 04:00:00,0.0,-0.296,-0.296,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,11096,11096,http://dealbook.nytimes.com/2011/03/28/sprint-formally-denounces-atts-deal-for-t-mobile/,Sprint Formally Denounces AT&T's Deal for T-Mobile,"Sprint Nextel formally announced its opposition to AT&T's proposed $39 billion purchase of T-Mobile USA on Monday, saying that the deal would drastically cut down on cellphone service competition in the country.",2011-03-28 06:00:00,-0.4404,-0.2732,-0.6124,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0   OPPOSITION      0         1         0            0          0   
1        WOULD      2         0         0            0          0   
2  DRASTICALLY      0         1         0            0          0   
3          CUT      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  ",2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.06060606060606061,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,-0.09090909090909091
722,11106,11106,https://www.nytimes.com/2011/03/29/opinion/29tue2.html,Looks Like a Duopoly,Regulators should review AT&T’s potential acquisition of T-Mobile with extreme skepticism.,2011-03-29 06:00:00,0.3612,-0.25,0.128,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  REGULATORS      0         0         0            0          1   
1      SHOULD      2         0         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
723,11107,11107,http://dealbook.nytimes.com/2011/03/29/n-y-attorney-general-weighs-in-on-atts-mega-deal/,New York Attorney General Weighs In on AT&T's Deal,"With a deal as big as AT&T's $39 billion purchase of T-Mobile USA, a little regulatory review is to be expected.",2011-03-29 07:00:00,0.0,0.0,0.0,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  REGULATORY      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0
724,11119,11119,https://www.nytimes.com/2011/03/30/technology/30phone.html,"As Regulators Weigh AT&T Bid, a Look at Wireless Markets Abroad","With only three major network operators, the market in the United States would function similarly to some European markets, like France, according to experts.",2011-03-30 10:00:00,0.0,0.6486,0.6486,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,11129,11129,http://dealbook.nytimes.com/2011/03/31/jpmorgan-syndicates-20-billion-att-loan/,JPMorgan Syndicates $20 Billion AT&T Loan,"JPMorgan Chase has fully syndicated its $20 billion loan to AT&T for the cellphone carrier's bid to buy T-Mobile USA, spreading it out across 11 other banks, according to a regulatory filing.",2011-03-31 09:00:00,0.0,0.0,0.0,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  REGULATORY      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0
726,11139,11139,https://www.nytimes.com/2011/04/01/business/01views.html,The Interplay of JPMorgan and AT&T,JPMorgan’s $20 billion financing for AT&T raises concerns that banks may go it alone on riskier deals.,2011-04-01 01:00:00,0.0,-0.5267,-0.5267,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  CONCERNS      0         1         0            0          0             0   
1       MAY      3         0         0            1          0             0   
2   RISKIER      0         1         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,17,0.17647058823529413,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.11764705882352941,-0.11764705882352941
727,11183,11183,http://dealbook.nytimes.com/2011/04/07/from-behind-the-scenes-altman-speaks-out/,"From Behind the Scenes, an Influential Adviser Speaks Out","Roger C. Altman — whose Evercore Partners has had advisory role in some of the latest big deals, including Nasdaq’s play for the New York Stock Exchange, AT&T’s proposed acquisition of T-Mobile USA, and Berkshire Hathaway’s bid for Lubrizol — talks to CNBC about the budget battle, issues with the AT&T deal, and the insider trading speculation about David L. Sokol, who recently resigned from Berkshire.",2011-04-07 01:00:00,0.4404,-0.296,0.1779,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  SPECULATION      0         0         0            1          0   
1     RESIGNED      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,67,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.014925373134328358,-0.014925373134328358
